B_CHjYoqPUU,In the thumbnail. Who is the chick in the middle? She's hot.,0,0
B_CHjYoqPUU,"What's the worst that could happen? lol everything, just ignore everyone bye",0,0
B_CHjYoqPUU,Basically \n\n\nStop being a pussy\n\n\nHit me hard as fuck,0,0
B_CHjYoqPUU,"Who wants a broken heart, right? Best avoid it",0,0
B_CHjYoqPUU,Yeah the worst thing that could happen is actually pretty bad,0,0
B_CHjYoqPUU,LOL @2:21 that pat was for the DOG!!!!!,0,0
B_CHjYoqPUU,10/10 best tutorial ever,0,0
B_CHjYoqPUU,Haha this is funny! *cries softly into pillow*,0,0
B_CHjYoqPUU,Preach,0,0
B_CHjYoqPUU,Ya know all this could be avoided if you get yourself a waifu,0,0
B_CHjYoqPUU,Boo I make my move anyway win or lost I don't care,0,0
B_CHjYoqPUU,Man the fuck up..simple. Quit being scary..and go after what you want,0,0
B_CHjYoqPUU,Never clicked on anything quicker in my life,0,0
B_CHjYoqPUU,"keep waiting for the stealing your kidney one... like you said, there is always tomorrow.",0,0
B_CHjYoqPUU,So you copy grade A under A,0,0
B_CHjYoqPUU,Oil your penis and then pull it back and forth until some weird white substance comes out,0,0
B_CHjYoqPUU,The animation video is a great\nHere is some related post https://goo.gl/ANPfkx,0,0
B_CHjYoqPUU,"Well that sorts that out, I'm going to die alone...",0,0
B_CHjYoqPUU,That one white spot in your hair. TRIGGERED,0,0
B_CHjYoqPUU,Can relate. The one and only time in my life i had a girl try to pick me up at a bar I was so afraid she was going to rob me I blew her off. Sure I might have lost my virginity half a decade earlier but I still think i probably dodged a gang-robbery lol. I sometime wonder though...,0,0
B_CHjYoqPUU,Hahaha these videos are for losers. I've knows how to do these things since I was 12!,0,0
B_CHjYoqPUU,*IS SHE INTO YOU?*,0,0
B_CHjYoqPUU,OMFG I KNOW THAT BOOK FROM THE GIRL!!!! what was it called again? i used to love it when i was younger,0,0
B_CHjYoqPUU,Black sea Click my YouTube Name and watch my YouTube Channel how robot augmented Boko Haram Freaks and Hamburg cell Germany blocked me 30 years to learn a profession and tortured. We want our HUMAN rights GG12 UN23,0,0
B_CHjYoqPUU,Can't tell was better,0,0
B_CHjYoqPUU,The description of each girl is pretty/cute/etc maybe he should go after more lasting qualities?,0,0
B_CHjYoqPUU,damn! u've done it again!,0,0
B_CHjYoqPUU,If you like this you would like mine. https://m.youtube.com/watch?feature=youtu.be&v=h3RUZI4rK1g,0,0
B_CHjYoqPUU,You see this video.\n\nYou ask: what's the worst that can happen? \n\n\nYou realize it must be complete shit.\n\n\n\n Best to be on with your day.,0,0
B_CHjYoqPUU,Who are these celebrities?,0,0
B_CHjYoqPUU,😂😂😂,0,0
B_CHjYoqPUU,Delicious bean water,0,0
B_CHjYoqPUU,CasuallyAnxious,0,0
B_CHjYoqPUU,Delicious bean water  mandatory tip\n\nAm I the only one who noticed,0,0
B_CHjYoqPUU,@Casually Explained You make my day with these videos! :D,0,0
B_CHjYoqPUU,"Is she into you? If you watch I video like this, probably no.\\nWhat's the worst that could happen? Depends on the size of ya town.",0,0
B_CHjYoqPUU,https://www.youtube.com/watch?v=fUalqi6oVOc  raw ass rapper from Chicago that's very slept on.,0,0
B_CHjYoqPUU,I guess the worse thing that could happen out of the top of my head is you tell her you have deep feelibgs for her she tells you that she has deep feelibg for you as well but wants to take it slow and not rush into a relarionship and then she leaves for 2 months to her old city and she wants you to go but you have a new job and no money so one of her guy friends tag along she stops talking to for the whole trip then she comes back and tells you her and the guy are now dating and have been for 3 weels now you try to get some kind of explonation and then she does a total 180 and tells you that you didnt understand her and that she had deep feelings for me only as a friend and then you bring up the time you two almost kissed and she says that never happened and she says that she still wants to be friends I guess that would be the worst that could happen.,0,0
B_CHjYoqPUU,this is literally me everyday,0,0
B_CHjYoqPUU,"Yep...unfortunately, that's about right.",0,0
B_CHjYoqPUU,"anyone else ever know a girl, befriended her, joked with her, she gave you nicknames and told you about past experiences, then you fell in love with them, then they forget you the next school year? Happened to me, twice!",0,0
B_CHjYoqPUU,Oh. I thought this was one of those crappy movie reviews.,0,0
B_CHjYoqPUU,Hahahahaha this is so good,0,0
B_CHjYoqPUU,I hope people actually understand the well played sarcasm here and see the meaning lol,0,0
B_CHjYoqPUU,"Casually Explained, that last one was oddly specific. You alright there bud?",0,0
B_CHjYoqPUU,I suggest renaming the video to Casually Explained: Self Cock block,1,0
B_CHjYoqPUU,1:18 that chick with the yellow hair is *HAWT*,0,0
B_CHjYoqPUU,Basically how to be dense 101,0,0
B_CHjYoqPUU,Good advice you don't want your heart broken! 😂,0,0
B_CHjYoqPUU,This guy is the definition of overthinking,0,0
B_CHjYoqPUU,"I thought that this would just be overplayed, but it still turned out to be funny",0,0
B_CHjYoqPUU,This video makes me feel incomplete,0,0
B_CHjYoqPUU,Why is this guy me,0,0
B_CHjYoqPUU,"The pussification of the American male. \\nScared of attractive female coworker going to complain to HR dept. if you ask her out for lunch sometime. Or being accused of being part of the campus rape culture. 95% of females wearing ear buds....Meanwhile, attractive females everywhere are asking what happened to all of the real men.",0,0
B_CHjYoqPUU,"Why did 1,000 something people thumbs this down? lol",0,0
B_CHjYoqPUU,What if she keeps sending me nudes and has agreed to go on a date?,0,0
B_CHjYoqPUU,This video is hilarious,0,0
B_CHjYoqPUU,Hahah that was amazing. It's cool how you give advice while joking at the same time,0,0
B_CHjYoqPUU,"I fucking pissed myself, that was hilarious",0,0
B_CHjYoqPUU,"Holy shit dude, do you live in Victoria?",0,0
B_CHjYoqPUU,This is so depressing.,0,0
B_CHjYoqPUU,Reminds me of the opening scene of idiocracy: www.youtube.com/watch?v=YwZ0ZUy7P3E,2,0
B_CHjYoqPUU,You ask your crush out:\nShe's says she fucking hates you\nShe talks bullshit about you to her friends\nShe ignores you\n\nWhat's the worst it could happen?\nI really can't tell on this one.....\nGo seek better opportunities,1,0
B_CHjYoqPUU,I dont know why but this was oddly inspiring,1,0
B_CHjYoqPUU,"I have music, check me out https://soundcloud.com/user-172471921/ungodly-ty-locked-in",1,0
B_CHjYoqPUU,I fucking love these lmfaooo,0,0
B_CHjYoqPUU,😂😂😂😂😂😂😂😂,0,0
B_CHjYoqPUU,Very hungry caterpillar is GOAT,0,0
B_CHjYoqPUU,LOL,0,0
B_CHjYoqPUU,Exclusive carton video https://goo.gl/mGWb7v,0,0
B_CHjYoqPUU,THIS VIDEO,0,0
B_CHjYoqPUU,😂😂😂😂,0,0
B_CHjYoqPUU,Nice lol,0,0
B_CHjYoqPUU,Bean water 😂,0,0
B_CHjYoqPUU,Lost my virginity thanks to you....dick.,0,0
B_CHjYoqPUU,Nick diaz?,0,0
B_CHjYoqPUU,Youre out of ideas,0,0
B_CHjYoqPUU,tomorrow never comes,0,0
B_CHjYoqPUU,WTF!?? Lmao xD I loved this so much!!,0,0
B_CHjYoqPUU,i loves these videos :),0,0
B_CHjYoqPUU,"Discovery Coffee, mm.",0,0
B_CHjYoqPUU,VIRGIIIIINNNSSSSSSS,0,0
B_CHjYoqPUU,"Gotta stay away from thots, amirite?",0,0
B_CHjYoqPUU,"1. Great looking, sense of humor, snappy dresser, likes to dance.  Worst that could happen: He's gay, and dating your ex-boyfriend, who you turned gay.\\n2. Stable job, good income. Seems to like puns, has a mechanical pencil collection, and names his socks (after Dark Horse comic book characters). Owns an Atari 2600 and brags about it to strangers.  Worst that could happen: Engineer. And gay. And better than you.\\n3. First time you met, he went in for the quick-hug, as if you were close friends. And then sniffed your hair. Although he doesn't stare at your chest, which is nice, he does stare at your feet. And said your toes are adorable.  Has a scraggly soul patch. Second-worst that could happen: He is confusing you for a girl he saw on Chaturbate. Actual worst that could happen: You are the girl he saw on Chaturbate.\\n4.  You keep running into him at improbable places and times. He acts like he doesn't see you, but gets nervous and runs away when you call him out. You are suspicious that he is a stalker. Worst that could happen: it turns out he's not a stalker, and those were just coincidences. Now you're bummed because you feel like maybe you aren't good enough to stalk.\\n5. He has a popular YouTube channel. You think it involves cats. Or cooking. Or cooking for cats. Whatever it is, he has a warehouse full of something called merch, which you think may be some sort of narcotic. Possibly for cats. He brags about his subs and says that he is way more interesting than a Pootie-Pie, whatever the f*ck that means. Worst that could happen: you end up being a groupie for team 10.",1,1
oePt4JgdyZo,the sound of ever new slide is annnnoying as fuck,0,0
oePt4JgdyZo,"I have made an analysis video of the last episode, what a story !\\nhttps://www.youtube.com/watch?v=evD1Pdb7FLw",0,0
oePt4JgdyZo,"A narcissist exaggerates shit but Rick actually does what narcissists think they do , so is he a narcissist or just a totally fucked up god",4,1
oePt4JgdyZo,lol you can't use the episode of the sigerian scammers for any examples. Rick was smart enough to know from the moment Morty ran into the garage wall that Morty was a digital projection aannnd etc throughout the episode.,0,0
oePt4JgdyZo,"Whoa, whoa, whoa! Exaggerates his achievements? Not Rick. That motherfucker gets shit done!",0,0
oePt4JgdyZo,"My theory is that the Rick we see is from another universe that he came over to his first current one we see him in because that Rick died, which explains the 20 year gap, why he sees Morty as a kid etc. I however do not think that evil Morty is his original Morty, because if that was true Morty would have more evil characteristics as the standard. Since he is the Rickest Rick, I know this might be wrong, but I honestly feel that if evil Morty is his original, it would be to simple and not have the mind screw part that Rick&Morty is famous for.",0,0
oePt4JgdyZo,Damn the detail in this video...,0,0
oePt4JgdyZo,"Everyone saying Rick isn't a narcissist needs to realize that he literally tells toxic Rick that he had his narcissism removed. So not only is he a narcissist, but he's aware that he is.",0,0
oePt4JgdyZo,"I don;t know if narcissists are insecure but if they aren't, Rick definitely isn't one.",0,0
oePt4JgdyZo,To be fair you can't say that Rick exaggerates his claims when he really is the smartest being in the multiverse.,0,0
oePt4JgdyZo,"Excuse me, but it's just a cartoon.",0,0
oePt4JgdyZo,This video just made me realize how shitty my existence is. I see myself in Rick. Except for the intelligent part. Hahaha 🤦🏻‍♂️,0,0
oePt4JgdyZo,You ruined the fucking show for me thx,0,0
oePt4JgdyZo,Please do one on Johnny from The Room - Tommy Wiseau!,0,0
oePt4JgdyZo,"there's a lot of videos on youtube exploring the philosophy and psychology of Rick and Morty, but this video is the deepest. BY FAR.\\nThank you so much ScreenPrism <3",1,0
oePt4JgdyZo,"I don't know why people have such high regard for this cartoon, philosophies are just like religions, beliefs and not fact.",0,0
oePt4JgdyZo,He's not a narcissist.,0,0
oePt4JgdyZo,Don't be so rickulously,1,0
oePt4JgdyZo,"Damn girl, Rick and Morty and Game of Thrones – I'm falling in ❤️",0,0
oePt4JgdyZo,Holy shit my mind is blown,0,0
oePt4JgdyZo,He has reversed the concept of acting in bad faith. That refers to your reaction to limited choices. Rick has limitless choices.,0,0
oePt4JgdyZo,This video made me realize I'm a narcissist.  Damn it.,0,0
oePt4JgdyZo,Evil Morty has the same intelligence as c137 Rick. Rick tought him or artificially made him into a genius. I dont know what happened but some betrayal had to happen.,0,0
oePt4JgdyZo,When will the answer come? Why do not all people love President Donald J. Trump? He is making America so great. Everything is awesome. I love our Commander in Chief. He is a fine fellow.,0,0
oePt4JgdyZo,Deep. I just see Back to the Future mixed with parodies of pop culture. But that is just me.,0,0
oePt4JgdyZo,Why do only bots comment on your videos?,0,0
oePt4JgdyZo,why is Morty a Morty?,0,0
oePt4JgdyZo,Evil Morty is now president of the new citadel (under reconstruction),0,0
oePt4JgdyZo,How was it in the latest episode the one Rick didn't know how to make Portal Gun juice? Shouldn't all ricks know how to make it?,0,0
oePt4JgdyZo,He's not a narcissist; he's Rick and the smartest man in the multi-verse; deal with it summer,0,0
oePt4JgdyZo,Death is an insult,0,0
oePt4JgdyZo,The rickest Rick of all.,0,0
oePt4JgdyZo,What if Beth's mom was that petrified creature that Rick killed first before failing to kill himself?,0,0
oePt4JgdyZo,I think the pickle Rick episode explained Rick's behavior the best why Rick is such a Rick but your doing good to,0,0
oePt4JgdyZo,"I think that he's more a sociopath than a narcissist. While he feels superior, he's aware of many of his shortcomings and mistakes and his depression implicates a low self esteem. I think he hates himself and has even less love for others making him both ruthless and reckless. He further believes in the strong eating the weak and he does not believe in moral values. Still, he's not a psychopath, since there are moments where he does care about things other than himself and psychopaths don't suffer depression or would ever breakdown like he did in Ricklaxation, nor would they ever love someone.",0,0
oePt4JgdyZo,"he doesnt exaggerate his abilities, and he does have a weirdly high tolerance for alcohol",0,0
oePt4JgdyZo,Song that starts at 8:39?,0,0
oePt4JgdyZo,"It's hard to call him a narcissist when he is fucking right about everything, always achieves impossible feats, and truly has no peer, just makes him self aware i think.",1,0
oePt4JgdyZo,"The entire time I was wishing she'd shut the fuck up so I could enjoy the show,\\n                                    *PSYCHOLOGY = PSEUDOSCIENCE*\\n\\n...\\n*I'm Pickle Rick bitches!!!*",1,0
oePt4JgdyZo,100k and it's trending?,0,0
oePt4JgdyZo,EVIL MORTY is in the new episode,0,0
oePt4JgdyZo,"I'm still not totally unconvinced that Rick will become real, step through my screen and shoot me in the face with a 9 gauge plasma pistol.",0,0
oePt4JgdyZo,Wow\nI just noticed that Rick had memories of picking up baby Morty back when Evil Rick was downloading his memories\nMaybe Rick abandoned Evil Morty after he saw what a monster he had grown into\nEvil Morty knew he couldnt have his Grandfather back so he settled on taking his memories instead\nIdk i may be wrong but Rick picking up Baby Morty raised many questions cuz Rick had abandoned his family right until Morty turned 14\nGreat video btw :D,0,0
oePt4JgdyZo,Why is Rick such a dick?,0,0
oePt4JgdyZo,Stereograms of Wealth\nMatrix of Wealth\nhttps://www.etsy.com/shop/MagicWorldMira\nStereograms to order\nPersonalized stereograms,0,0
oePt4JgdyZo,"Well the first part is inly partly true, but all his behaviors are fine cuz he can do anything hes know as the smartest man in the universe and multiverse lool",0,0
oePt4JgdyZo,this proves how great of a show it is,0,0
oePt4JgdyZo,"Hi guys, please subscribe to my channel, every day a new video :)",0,0
oePt4JgdyZo,"Thing about the memory of Rick holding Baby Morty is that the conclusions drawn from it in this video shouldn't be drawn quite so hard, as it is entirely possible that Rick snuck in to Beth & Jerry's life to check out his grandson unnoticed. Always irks me when people say so that couldn't have been current Morty.\\n\\nReally great video, otherwise. Utterly adore this channel.",0,0
oePt4JgdyZo,"It's simple when you can change your reality at any point then nothing matters. It's the true postmodernist lifestyle nothing is in reality and due to that you become cynical and very nihilistic. And since you control the past present and future everything becomes about you. Which is why it would be point less to even be around someone like that, you'd say the sky is blue and he'd say red, go back in time make it red and then you're wrong. He'd get a rush by being always right and have to top himself constantly until he becomes so depressed he just ends all life to test himself to bring all life back.",0,0
oePt4JgdyZo,Incorrect the fictitious family was not accidentally killed if they ever existed.,0,0
oePt4JgdyZo,"Rick thinks he's special? naa man he is so special. He's the smartest man in the universe, and has power to basically do anything.",0,0
oePt4JgdyZo,Real meaning: Why Rick such a Di#k,0,0
oePt4JgdyZo,Rick does NOT fit most of the requirements of being a narcissist.  Most of those requirements require Rick to be delusional in each respect.  Rick is NOT delusional.  What makes Rick so special is that he does rightfully deserve being able to act like a narcissist without BEING one.,4,4
oePt4JgdyZo,"I had a whole comment written out explaining just how but it's not worth it  \\n\\nThis video is bad. \\n\\nIt's boring, contrived, and just fails to understand R&M at a fundamental level.",1,0
oePt4JgdyZo,"Wait what if evil morty is the morty from ricks original dimension with beth, and abandoned that dimension too",1,0
oePt4JgdyZo,"70,000 views and it's 23 on trending!",0,0
oePt4JgdyZo,"He doesn't really have infinite families. Majority of the other family members are VERY different in other universes. There is a finite curve that exists and shows how even in a sea of infinite universes there is a finite amount of inhabitable ones or ones that are similar enough to ours. There may be an infinite amount of universes, but the finite curve let's Rick know he can't do it at will. When they moved universes in season 1, Rick said himself that they only have a few universes left that fit Rick's criteria for a suitable home.",0,0
oePt4JgdyZo,I really don't like the citadel(?) episodes because the Ricks are so un-Rick-y. They're actually pretty dumb.,0,0
oePt4JgdyZo,"For a moment, I thought the thumbnail said Why is Rick such a Prick",0,0
oePt4JgdyZo,More like Why is Rick Such A Dick,0,0
oePt4JgdyZo,Why is rick such a dick :v,0,0
oePt4JgdyZo,awesome as always you should do stranger things next....:),0,0
oePt4JgdyZo,"Wow, just as insightful as wisecrack. How do yall not have more subs?. Keep it up",1,0
oePt4JgdyZo,Morty = young version of rick\n\n Evil Morty = young version of evil rick,1,0
oePt4JgdyZo,"Rick isn't a narcisist, he is simply put just a nihilist. Let us look at the describtion:\\n>>Nihilism (/ˈnaɪ.ɪlɪzəm/ or /ˈniː.ɪlɪzəm/; from the Latin nihil, nothing) is a philosophical doctrine that suggests the lack of belief in one or more reputedly meaningful aspects of life. Most commonly, nihilism is presented in the form of existential nihilism, which argues that life is without objective meaning, purpose, or intrinsic value.[1] Moral nihilists assert that there is no inherent morality, and that accepted moral values are abstractly contrived. Nihilism may also take epistemological, ontological, or metaphysical forms, meaning respectively that, in some aspect, knowledge is not possible, or reality does not actually exist.<<\\n\\nImagine if you had a relatively normal human being, with access to infinite time lines of infinite universes with infinite possibilities while also being one of the smartest beeings in the universe - Rick often displays something, that could be seen as almost limitless knowledge. He is simply a character that has no limitations and is aware of it. A Narcissistic personality is a disorder which manifests itself already in a very young age. Rick on the other hand, simply decided to not give a shit.\\n\\nI like one theory that states that RIck is simply a character - the only character- that knows that he is actually a cartoon character. Now if that would be true, it would be really a way of breaking the 4th wall.",1,0
oePt4JgdyZo,Cause he's the Rickest Rick of all Ricks,1,0
oePt4JgdyZo,Wubalubadubdub!!! Ahah ahaha!,0,0
oePt4JgdyZo,Incredibly well done.,0,0
oePt4JgdyZo,PICKLE RIIIIICCCKKK,0,0
oePt4JgdyZo,Wow wow wubbzie,0,0
oePt4JgdyZo,"Okay, i'm Rick",0,0
oePt4JgdyZo,1:03 same,0,0
oePt4JgdyZo,If rick is so smart that he's aware of being in a cartoon does that mean that Mr.poopybutthole is just as smart as he is because he's aware of being in a tv show as well?,3,0
oePt4JgdyZo,R&M=Best mind fuck ever,0,0
oePt4JgdyZo,Hawkkkk hawkk,0,0
oePt4JgdyZo,Because he wants that szechuan sauce,0,0
oePt4JgdyZo,Ohhhhhhh boy. Oooooooo weeeeee,0,0
oePt4JgdyZo,http://piff.me/4a7a834\nhttps://youtu.be/as9BNv7IzSQ\nhttps://SoundCloud.com/ivyrosetv914\n\nCheck me out ❤️,0,0
oePt4JgdyZo,"Dude, stop being a rick.",0,0
oePt4JgdyZo,31 on trending,0,0
oePt4JgdyZo,PICKLE RIIIICK,0,0
oePt4JgdyZo,Morty SMITH!?,0,0
oePt4JgdyZo,Ricki Tiki Tavi BITCHES,0,0
oePt4JgdyZo,Good vdo I like,0,0
oePt4JgdyZo,http://formoneyonly.com/?refer=52570,0,0
oePt4JgdyZo,Hm,0,0
oePt4JgdyZo,Lol,0,0
oePt4JgdyZo,Evil Morty? You mean President Morty,0,0
oePt4JgdyZo,Picklee Rickkkk,0,0
oePt4JgdyZo,Rick rick rick rick rick rick rick rick\nRick\nRick\nRick\nRick\nRick\nRick\nRick rolled,0,0
oePt4JgdyZo,Why is this trending?,1,0
oePt4JgdyZo,I'm PICKLE RIICCCCKKKKK,1,0
oePt4JgdyZo,Pickle rick!!!!!,2,0
oePt4JgdyZo,i want to kill myself,1,1
oePt4JgdyZo,"Rick is an oppressor and glorifying him is racist and sexist, so all of you need to kiss my feet for giving his ego a platform.\\n\\n\\n\\n\\nJust kidding i love this show, and love everyone who gives it a platform. Ricks exist for a reason",1,0
oePt4JgdyZo,I used to enjoy rick and morty. But then the fan base came along and ruined it. Thanks you fuckers.,0,1
oePt4JgdyZo,You've added too many attributes to the definition of a narcissist a narcissist to someone who basically does not comprehend that there is anyone more important than themselves and that anyone has anything that can't be cancelled or postponed to accommodate the needs of the narcissist.  You combined it with a sociopath.,0,1
oePt4JgdyZo,I love the narrator's feminine Asian voice.,0,1
oePt4JgdyZo,Psychology is bullshit.,2,0
Pp19TkIU_fw,"It's so nice to see that someone like  kylie who is so used to live and being in such a good  places , she went to this humble house and she blessed this family , she basically changed Mia's life and this time I know what I'm talking about , i live in Peru I wouldn't even go to that part of lima , because it's a poor part of lima and could be dangerous as well\\n145 likes¿ thank you I'm glad there are people who agree",146,5
Pp19TkIU_fw,She looks so different from before! Her face is just plastic!,144,11
Pp19TkIU_fw,She visiting kids who's lives she changing and people in the comments are worried about what she chose to wear...... 😂tf,173,6
Pp19TkIU_fw,why would you publicly display a good deed,42,9
Pp19TkIU_fw,jealous bitches if you don't have nothing nice too say zip it,50,3
Pp19TkIU_fw,She got her lips done just because a guy made her insecure at a young age?! Before you can love someone else you have to learn to love yourself first!! A guy that truly likes or loves you wouldn't change a single thing about you.,122,12
Pp19TkIU_fw,Wow,15,0
