EuvVOA8uvsc,Enter Shikari - Rabble Rouser (official promo video),Enter Shikari,10,enter|shikari|entershikari|The Spark|Spark|Rabble Rouser|Live Outside|The Last Garrison|Supercharge|The Mindsweep|Neck Deep|Pvris|The Hunna|Don Broco|Radio 1|Pierce The Veil|bring me the horizon|Lower Than Atlantis|paramore|panic at the disco|twenty one pilots|sleeping with sirens|slaves|royal blood|anaesthetist,152026,4878,350,695,https://i.ytimg.com/vi/EuvVOA8uvsc/default.jpg,16.09
_lGL4Um83LM,"Damage from Hurricane Irma at the Magic Kingdom, Walt Disney World",WDW News Today,19,[none],67156,182,7,94,https://i.ytimg.com/vi/_lGL4Um83LM/default.jpg,16.09
d8U5funnyA8,Why Does the Mac Mini Exist in 2017?,Austin Evans,28,mac|mac mini|apple|mac os|cheap mac|budget mac|computer|2017|unboxing|os x|why does this exist|austin evans,428150,14225,606,2341,https://i.ytimg.com/vi/d8U5funnyA8/default.jpg,17.09
GyxgtAwn34A,The Perfect Proposal | Lele Pons & Anwar Jibawi,Lele Pons,23,the perfect proposal|lele|pons|anwar|jibawi|the|perfect|proposal|scary bedtime stories|who did it|keeping up with the gonzalezs pt 2|neighborhood crush|lelepons|hannahstocking|rudymancuso|inanna|inannasarkis|shots|shotsstudios|marshmello|marshemllo|alesso|Let's Just Say...|| Anwar Jibawi|Inanna Sarkis|| Lele Pons,2301798,111571,2980,6153,https://i.ytimg.com/vi/GyxgtAwn34A/default.jpg,17.09
_5ZrSKpbdSg,Cassini's Last Looks at Saturn,NASA Jet Propulsion Laboratory,28,NASA|Jet Propulsion Laboratory|JPL|space|exploration|planets|saturn|cassini|images|spacecraft|grand finale|rings|moons|planet,104520,2039,23,260,https://i.ytimg.com/vi/_5ZrSKpbdSg/default.jpg,17.09
5eSSL8hRU_E,Kelly Clarkson Talks American Idol & Dr. Luke | Interview,Z100 is New York,10,kelly clarkson|love so soft|american idol|the voice|jennifer hudson|blake shelton|adam levine|gwen stefani|river rose|since u been gone|my life would suck without you|dr luke|kesha,51836,271,5,32,https://i.ytimg.com/vi/5eSSL8hRU_E/default.jpg,17.09
EuvVOA8uvsc,Enter Shikari - Rabble Rouser (official promo video),Enter Shikari,10,enter|shikari|entershikari|The Spark|Spark|Rabble Rouser|Live Outside|The Last Garrison|Supercharge|The Mindsweep|Neck Deep|Pvris|The Hunna|Don Broco|Radio 1|Pierce The Veil|bring me the horizon|Lower Than Atlantis|paramore|panic at the disco|twenty one pilots|sleeping with sirens|slaves|royal blood|anaesthetist,171358,5130,376,561,https://i.ytimg.com/vi/EuvVOA8uvsc/default.jpg,17.09
d8U5funnyA8,Why Does the Mac Mini Exist in 2017?,Austin Evans,28,mac|mac mini|apple|mac os|cheap mac|budget mac|computer|2017|unboxing|os x|why does this exist|austin evans,786180,19278,1208,3328,https://i.ytimg.com/vi/d8U5funnyA8/default.jpg,18.09
GyxgtAwn34A,The Perfect Proposal | Lele Pons & Anwar Jibawi,Lele Pons,23,the perfect proposal|lele|pons|anwar|jibawi|the|perfect|proposal|scary bedtime stories|who did it|keeping up with the gonzalezs pt 2|neighborhood crush|lelepons|hannahstocking|rudymancuso|inanna|inannasarkis|shots|shotsstudios|marshmello|marshemllo|alesso|Let's Just Say...|| Anwar Jibawi|Inanna Sarkis|| Lele Pons,2583811,119607,3847,4893,https://i.ytimg.com/vi/GyxgtAwn34A/default.jpg,18.09
5eSSL8hRU_E,Kelly Clarkson Talks American Idol & Dr. Luke | Interview,Z100 is New York,10,kelly clarkson|love so soft|american idol|the voice|jennifer hudson|blake shelton|adam levine|gwen stefani|river rose|since u been gone|my life would suck without you|dr luke|kesha,57920,303,5,33,https://i.ytimg.com/vi/5eSSL8hRU_E/default.jpg,18.09
EuvVOA8uvsc,Enter Shikari - Rabble Rouser (official promo video),Enter Shikari,10,enter|shikari|entershikari|The Spark|Spark|Rabble Rouser|Live Outside|The Last Garrison|Supercharge|The Mindsweep|Neck Deep|Pvris|The Hunna|Don Broco|Radio 1|Pierce The Veil|bring me the horizon|Lower Than Atlantis|paramore|panic at the disco|twenty one pilots|sleeping with sirens|slaves|royal blood|anaesthetist,191060,5387,408,563,https://i.ytimg.com/vi/EuvVOA8uvsc/default.jpg,18.09
Tm8LGxTLtQk,One More Light (Official Video) - Linkin Park,Linkin Park,10,Linkin Park|Chester Bennington|One More Light|Music Video|Official|Mike Shinoda|Brad Delson|Joe Hahn|Dave Farrell|Phoenix|Rob Bourdon|New Song|New Album|Live,2364524,350518,2301,38696,https://i.ytimg.com/vi/Tm8LGxTLtQk/default.jpg,19.09
gs9AV6BKh74,Most Popular Names Around the World,The Infographics Show,27,name|most popular name|names|most popular baby names|boy names|popular names|popular|most popular names|Most Popular Names Around the World|around the world|girl names|woman names|man namens|chinese names|top names|most common names|the infographics show|theinfographicsshow|popular name|most popular|top name|most common name|mon common indian name|most common male name|male name|female name,187003,5571,282,2332,https://i.ytimg.com/vi/gs9AV6BKh74/default.jpg,19.09
kxqeW4v350M,Cowboys vs. Broncos | NFL Week 2 Game Highlights,NFL,17,NFL|Football|offense|defense|afc|nfc|American Football|highlight|highlights|game|games|sport|sports|action|play|plays|season|2017|scrimmage|rookie|rookies|recap|run|sprint|catch|huge|amazing|win|lose|touchdown|td|week 2|wk 2|dallas|cowboys|denver|broncos|zeke|elliott|dak|prescott|siemian|sanders|sp:dt=2017-09-17T16:25:00-04:00|sp:vl=en-US|sp:st=football|sp:li=nfl|sp:ti:home=Den|sp:ti:away=Dal|sp:ty=high,644242,5823,422,2986,https://i.ytimg.com/vi/kxqeW4v350M/default.jpg,19.09
d8U5funnyA8,Why Does the Mac Mini Exist in 2017?,Austin Evans,28,mac|mac mini|apple|mac os|cheap mac|budget mac|computer|2017|unboxing|os x|why does this exist|austin evans,866903,20155,1336,3554,https://i.ytimg.com/vi/d8U5funnyA8/default.jpg,19.09
GyxgtAwn34A,The Perfect Proposal | Lele Pons & Anwar Jibawi,Lele Pons,23,the perfect proposal|lele|pons|anwar|jibawi|the|perfect|proposal|scary bedtime stories|who did it|keeping up with the gonzalezs pt 2|neighborhood crush|lelepons|hannahstocking|rudymancuso|inanna|inannasarkis|shots|shotsstudios|marshmello|marshemllo|alesso|Let's Just Say...|| Anwar Jibawi|Inanna Sarkis|| Lele Pons,2755100,124274,4068,5135,https://i.ytimg.com/vi/GyxgtAwn34A/default.jpg,19.09
_5ZrSKpbdSg,Cassini's Last Looks at Saturn,NASA Jet Propulsion Laboratory,28,NASA|Jet Propulsion Laboratory|JPL|space|exploration|planets|saturn|cassini|images|spacecraft|grand finale|rings|moons|planet,160225,2408,36,262,https://i.ytimg.com/vi/_5ZrSKpbdSg/default.jpg,19.09
XkPQHIUHWwc,Quick Learners; High Achievers: Study of Mathematically Precocious Youth,Vanderbilt University,27,Vanderbilt University,2689,25,3,2,https://i.ytimg.com/vi/XkPQHIUHWwc/default.jpg,19.09
5eSSL8hRU_E,Kelly Clarkson Talks American Idol & Dr. Luke | Interview,Z100 is New York,10,kelly clarkson|love so soft|american idol|the voice|jennifer hudson|blake shelton|adam levine|gwen stefani|river rose|since u been gone|my life would suck without you|dr luke|kesha,59537,316,5,40,https://i.ytimg.com/vi/5eSSL8hRU_E/default.jpg,19.09
Eef-1HLKgoQ,Honest Trailers - Wonder Woman,Screen Junkies,1,screenjunkies|screen junkies|screenjunkies news|screen junkies news|sj news|honest trailers|honest trailer|wonder woman|patty jeinkens|patty jenkins|gal gadot|batman|justice league|dceu|dc movie|dc comics|superhero movie|feminism|female lead|female movie|female star|james cameron|satire|comedy|sketch|honest|movie trailer,1135047,43384,1902,10376,https://i.ytimg.com/vi/Eef-1HLKgoQ/default.jpg,20.09
Tm8LGxTLtQk,One More Light (Official Video) - Linkin Park,Linkin Park,10,Linkin Park|Chester Bennington|One More Light|Music Video|Official|Mike Shinoda|Brad Delson|Joe Hahn|Dave Farrell|Phoenix|Rob Bourdon|New Song|New Album|Live,4635501,487060,4426,52345,https://i.ytimg.com/vi/Tm8LGxTLtQk/default.jpg,20.09
gs9AV6BKh74,Most Popular Names Around the World,The Infographics Show,27,name|most popular name|names|most popular baby names|boy names|popular names|popular|most popular names|Most Popular Names Around the World|around the world|girl names|woman names|man namens|chinese names|top names|most common names|the infographics show|theinfographicsshow|popular name|most popular|top name|most common name|mon common indian name|most common male name|male name|female name,342604,7838,429,3383,https://i.ytimg.com/vi/gs9AV6BKh74/default.jpg,20.09
d8U5funnyA8,Why Does the Mac Mini Exist in 2017?,Austin Evans,28,mac|mac mini|apple|mac os|cheap mac|budget mac|computer|2017|unboxing|os x|why does this exist|austin evans,896828,20598,1377,2958,https://i.ytimg.com/vi/d8U5funnyA8/default.jpg,20.09
GyxgtAwn34A,The Perfect Proposal | Lele Pons & Anwar Jibawi,Lele Pons,23,the perfect proposal|lele|pons|anwar|jibawi|the|perfect|proposal|scary bedtime stories|who did it|keeping up with the gonzalezs pt 2|neighborhood crush|lelepons|hannahstocking|rudymancuso|inanna|inannasarkis|shots|shotsstudios|marshmello|marshemllo|alesso|Let's Just Say...|| Anwar Jibawi|Inanna Sarkis|| Lele Pons,2891328,127796,4219,5371,https://i.ytimg.com/vi/GyxgtAwn34A/default.jpg,20.09
_5ZrSKpbdSg,Cassini's Last Looks at Saturn,NASA Jet Propulsion Laboratory,28,NASA|Jet Propulsion Laboratory|JPL|space|exploration|planets|saturn|cassini|images|spacecraft|grand finale|rings|moons|planet,168337,2453,36,245,https://i.ytimg.com/vi/_5ZrSKpbdSg/default.jpg,20.09
TmVu7Sn7hZw,Powerful 7.1 Earthquake Strikes Mexico | Los Angeles Times,Los Angeles Times,25,Los Angeles Times|LA Times|L. A. Times|Earthquake|Mexico|Mexico City|Puebla|Morelos,415247,1211,145,1771,https://i.ytimg.com/vi/TmVu7Sn7hZw/default.jpg,21.09
0ptNpGfMRCg,Gold iPhone 8 Plus Unboxing & First Impressions!,EverythingApplePro,24,iPhone 8|iPhone 8 Plus|Unboxing|iPhone 8 Plus Unboxing|iPhone 8 Unboxing|Gold iPhone 8|Gold iPhone 8 Plus|Gold|Gold iPhone 8 Plus Unboxing|iPhone 8 Plus Hands On|iPhone 8 Plus First Impressions|Gold iPhone 8 Unboxing|iPhone X|Apple|iPhone 8 vs 8 Plus|iPhone 8 Plus Review|iPhone 8 Plus Camera Test|iphone8|iPhone X Review|iPhone 8 Review|iPhone X vs 8|iPhone 8 vs X|iPhone 8 vs Galaxy S8|iPhone 8 Camera|iPhone 8 Plus Camera|iPhone X Hands On,1338983,41541,1598,7145,https://i.ytimg.com/vi/0ptNpGfMRCg/default.jpg,21.09
Eef-1HLKgoQ,Honest Trailers - Wonder Woman,Screen Junkies,1,screenjunkies|screen junkies|screenjunkies news|screen junkies news|sj news|honest trailers|honest trailer|wonder woman|patty jeinkens|patty jenkins|gal gadot|batman|justice league|dceu|dc movie|dc comics|superhero movie|feminism|female lead|female movie|female star|james cameron|satire|comedy|sketch|honest|movie trailer,2054703,59707,2903,14171,https://i.ytimg.com/vi/Eef-1HLKgoQ/default.jpg,21.09
Tm8LGxTLtQk,One More Light (Official Video) - Linkin Park,Linkin Park,10,Linkin Park|Chester Bennington|One More Light|Music Video|Official|Mike Shinoda|Brad Delson|Joe Hahn|Dave Farrell|Phoenix|Rob Bourdon|New Song|New Album|Live,6295987,561556,5248,50192,https://i.ytimg.com/vi/Tm8LGxTLtQk/default.jpg,21.09
BwYPddy_5bk,Why Cities?,vlogbrothers,22,history|ancient history|john green|nerdfighters|hank green|vlogbrothers|crash course|cities|agriculture|agricultural revolution|early settlements|archaeology,175570,9311,73,1005,https://i.ytimg.com/vi/BwYPddy_5bk/default.jpg,21.09
Tm8LGxTLtQk,One More Light (Official Video) - Linkin Park,Linkin Park,10,Linkin Park|Chester Bennington|One More Light|Music Video|Official|Mike Shinoda|Brad Delson|Joe Hahn|Dave Farrell|Phoenix|Rob Bourdon|New Song|New Album|Live,6296864,561584,5248,50201,https://i.ytimg.com/vi/Tm8LGxTLtQk/default.jpg,21.09
r1f8hd4yh0c,Handcuffing My Boyfriend To Cameron Dallas For A Day,Rclbeauty101,24,rclbeauty101|I handcuff my boyfriend to cameron dallas for a day|handcuffing my boyfriend to cameron dallas|i handcuffed my boyfriend to cameron dallas for the day|24 hours|a day|24 hour challenge|handcuff|boyfriend|girlfriend|friends|the undervlogs|the under vlogs|theundervlogs|under vlogs|undervlogs|rachel levin|tyler regan|caoimhe|caoimhe morris|derek kildall|rachel|tyler|derek|rclbeauty|cameron Dallas|overnight challenge|handcuffing,1776792,61033,1489,5115,https://i.ytimg.com/vi/r1f8hd4yh0c/default.jpg,21.09
BwYPddy_5bk,Why Cities?,vlogbrothers,22,history|ancient history|john green|nerdfighters|hank green|vlogbrothers|crash course|cities|agriculture|agricultural revolution|early settlements|archaeology,175570,9311,73,1011,https://i.ytimg.com/vi/BwYPddy_5bk/default.jpg,21.09
gs9AV6BKh74,Most Popular Names Around the World,The Infographics Show,27,name|most popular name|names|most popular baby names|boy names|popular names|popular|most popular names|Most Popular Names Around the World|around the world|girl names|woman names|man namens|chinese names|top names|most common names|the infographics show|theinfographicsshow|popular name|most popular|top name|most common name|mon common indian name|most common male name|male name|female name,360619,8200,454,2915,https://i.ytimg.com/vi/gs9AV6BKh74/default.jpg,21.09
efJ1xZJDZlI,Fight at Giants and Lions. Fan Threw Up On Another Fan,montejenningsjr,22,Giants|Lions|Giants and Lions Fight|Giants and Lions Fan Fight|Giants and Lions Fan Threw Up,140334,20,3,34,https://i.ytimg.com/vi/efJ1xZJDZlI/default.jpg,21.09
a9ITIaKzG3A,Official Call of Duty®: WWII - Story Trailer,Call of Duty,20,call of duty|cod|activision|campaign|sledgehammer games,1046589,68535,1790,15824,https://i.ytimg.com/vi/a9ITIaKzG3A/default.jpg,21.09
t3oar3hIDWA,EMMY FASHION REVIEW // Grace Helbig,Grace Helbig,22,itsgrace|funny|comedy|vlog|grace|helbig|gracehelbig|dailygrace|daily|tutorial|diy|lifestyle|emmy awards|fashion review|red carpet|emmys,217624,15050,57,614,https://i.ytimg.com/vi/t3oar3hIDWA/default.jpg,21.09
ZaZ_GkB_d34,See Star-Studded Reaction to Sean Spicer's Emmys Appearance,Inside Edition,25,reaction|crowd size|Emmys|press secretary|Melissa McCarthy|sean spicer|inside edition|White House|joke|Awards|cat-headlines|inside edition entertainment|podium,19617,327,40,94,https://i.ytimg.com/vi/ZaZ_GkB_d34/default.jpg,21.09
d8U5funnyA8,Why Does the Mac Mini Exist in 2017?,Austin Evans,28,mac|mac mini|apple|mac os|cheap mac|budget mac|computer|2017|unboxing|os x|why does this exist|austin evans,912053,20857,1400,3058,https://i.ytimg.com/vi/d8U5funnyA8/default.jpg,21.09
GyxgtAwn34A,The Perfect Proposal | Lele Pons & Anwar Jibawi,Lele Pons,23,the perfect proposal|lele|pons|anwar|jibawi|the|perfect|proposal|scary bedtime stories|who did it|keeping up with the gonzalezs pt 2|neighborhood crush|lelepons|hannahstocking|rudymancuso|inanna|inannasarkis|shots|shotsstudios|marshmello|marshemllo|alesso|Let's Just Say...|| Anwar Jibawi|Inanna Sarkis|| Lele Pons,3008352,130715,4325,5618,https://i.ytimg.com/vi/GyxgtAwn34A/default.jpg,21.09
0ptNpGfMRCg,Gold iPhone 8 Plus Unboxing & First Impressions!,EverythingApplePro,24,iPhone 8|iPhone 8 Plus|Unboxing|iPhone 8 Plus Unboxing|iPhone 8 Unboxing|Gold iPhone 8|Gold iPhone 8 Plus|Gold|Gold iPhone 8 Plus Unboxing|iPhone 8 Plus Hands On|iPhone 8 Plus First Impressions|Gold iPhone 8 Unboxing|iPhone X|Apple|iPhone 8 vs 8 Plus|iPhone 8 Plus Review|iPhone 8 Plus Camera Test|iphone8|iPhone X Review|iPhone 8 Review|iPhone X vs 8|iPhone 8 vs X|iPhone 8 vs Galaxy S8|iPhone 8 Camera|iPhone 8 Plus Camera|iPhone X Hands On,1632313,44727,1839,6756,https://i.ytimg.com/vi/0ptNpGfMRCg/default.jpg,22.09
TmVu7Sn7hZw,Powerful 7.1 Earthquake Strikes Mexico | Los Angeles Times,Los Angeles Times,25,Los Angeles Times|LA Times|L. A. Times|Earthquake|Mexico|Mexico City|Puebla|Morelos,426453,1239,152,1830,https://i.ytimg.com/vi/TmVu7Sn7hZw/default.jpg,22.09
Eef-1HLKgoQ,Honest Trailers - Wonder Woman,Screen Junkies,1,screenjunkies|screen junkies|screenjunkies news|screen junkies news|sj news|honest trailers|honest trailer|wonder woman|patty jeinkens|patty jenkins|gal gadot|batman|justice league|dceu|dc movie|dc comics|superhero movie|feminism|female lead|female movie|female star|james cameron|satire|comedy|sketch|honest|movie trailer,2341741,63921,3154,10182,https://i.ytimg.com/vi/Eef-1HLKgoQ/default.jpg,22.09
Tm8LGxTLtQk,One More Light (Official Video) - Linkin Park,Linkin Park,10,Linkin Park|Chester Bennington|One More Light|Music Video|Official|Mike Shinoda|Brad Delson|Joe Hahn|Dave Farrell|Phoenix|Rob Bourdon|New Song|New Album|Live,7034721,586276,5527,52039,https://i.ytimg.com/vi/Tm8LGxTLtQk/default.jpg,22.09
r1f8hd4yh0c,Handcuffing My Boyfriend To Cameron Dallas For A Day,Rclbeauty101,24,rclbeauty101|I handcuff my boyfriend to cameron dallas for a day|handcuffing my boyfriend to cameron dallas|i handcuffed my boyfriend to cameron dallas for the day|24 hours|a day|24 hour challenge|handcuff|boyfriend|girlfriend|friends|the undervlogs|the under vlogs|theundervlogs|under vlogs|undervlogs|rachel levin|tyler regan|caoimhe|caoimhe morris|derek kildall|rachel|tyler|derek|rclbeauty|cameron Dallas|overnight challenge|handcuffing,2016293,67215,1627,5396,https://i.ytimg.com/vi/r1f8hd4yh0c/default.jpg,22.09
BwYPddy_5bk,Why Cities?,vlogbrothers,22,history|ancient history|john green|nerdfighters|hank green|vlogbrothers|crash course|cities|agriculture|agricultural revolution|early settlements|archaeology,187969,9690,83,1042,https://i.ytimg.com/vi/BwYPddy_5bk/default.jpg,22.09
efJ1xZJDZlI,Fight at Giants and Lions. Fan Threw Up On Another Fan,montejenningsjr,22,Giants|Lions|Giants and Lions Fight|Giants and Lions Fan Fight|Giants and Lions Fan Threw Up,175802,27,4,42,https://i.ytimg.com/vi/efJ1xZJDZlI/default.jpg,22.09
gs9AV6BKh74,Most Popular Names Around the World,The Infographics Show,27,name|most popular name|names|most popular baby names|boy names|popular names|popular|most popular names|Most Popular Names Around the World|around the world|girl names|woman names|man namens|chinese names|top names|most common names|the infographics show|theinfographicsshow|popular name|most popular|top name|most common name|mon common indian name|most common male name|male name|female name,366072,8327,461,3018,https://i.ytimg.com/vi/gs9AV6BKh74/default.jpg,22.09
a9ITIaKzG3A,Official Call of Duty®: WWII - Story Trailer,Call of Duty,20,call of duty|cod|activision|campaign|sledgehammer games,1133022,70597,1880,16288,https://i.ytimg.com/vi/a9ITIaKzG3A/default.jpg,22.09
ZaZ_GkB_d34,See Star-Studded Reaction to Sean Spicer's Emmys Appearance,Inside Edition,25,reaction|crowd size|Emmys|press secretary|Melissa McCarthy|sean spicer|inside edition|White House|joke|Awards|cat-headlines|inside edition entertainment|podium,19953,331,40,95,https://i.ytimg.com/vi/ZaZ_GkB_d34/default.jpg,22.09
d8U5funnyA8,Why Does the Mac Mini Exist in 2017?,Austin Evans,28,mac|mac mini|apple|mac os|cheap mac|budget mac|computer|2017|unboxing|os x|why does this exist|austin evans,917466,20937,1406,3085,https://i.ytimg.com/vi/d8U5funnyA8/default.jpg,22.09
k1eYiq_V5cM,Why we self sabotage,Anna Akana,23,anna|akana|ana|annaakana|why we self sabotage|self-sabotage,219461,16590,273,1083,https://i.ytimg.com/vi/k1eYiq_V5cM/default.jpg,23.09
0ptNpGfMRCg,Gold iPhone 8 Plus Unboxing & First Impressions!,EverythingApplePro,24,iPhone 8|iPhone 8 Plus|Unboxing|iPhone 8 Plus Unboxing|iPhone 8 Unboxing|Gold iPhone 8|Gold iPhone 8 Plus|Gold|Gold iPhone 8 Plus Unboxing|iPhone 8 Plus Hands On|iPhone 8 Plus First Impressions|Gold iPhone 8 Unboxing|iPhone X|Apple|iPhone 8 vs 8 Plus|iPhone 8 Plus Review|iPhone 8 Plus Camera Test|iphone8|iPhone X Review|iPhone 8 Review|iPhone X vs 8|iPhone 8 vs X|iPhone 8 vs Galaxy S8|iPhone 8 Camera|iPhone 8 Plus Camera|iPhone X Hands On,1933457,47887,2048,7138,https://i.ytimg.com/vi/0ptNpGfMRCg/default.jpg,23.09
JPTB93NS_8M,Hollyn - ¡Hola! (Official Audio Video),Hollyn,10,Hollyn|hollyn hola|hollyn hola!|hollyn alone|hollyn love with your life|hollyn can't live without|hollyn in awe|hollyn all good|capital kings all good|capital kings hollyn|gotee records|gotee,22656,1593,17,163,https://i.ytimg.com/vi/JPTB93NS_8M/default.jpg,23.09
